;satisfaction_level;last_evaluation;number_project;average_montly_hours;time_spend_company;Work_accident;left;promotion_last_5years;sales
4269;21.0;0.72;3;245;6;0;0;0;IT
4270;85.0;0.67;3;167;4;0;0;0;RandD
4271;52.0;0.86;5;168;3;0;0;0;RandD
4272;54.0;0.81;5;261;6;0;0;0;RandD
4273;56.00000000000001;0.81;5;274;4;0;0;0;RandD
4274;59.0;0.79;4;181;3;0;0;0;RandD
4275;88.0;0.58;5;266;3;1;0;0;marketing
4276;70.0;0.84;4;184;3;0;0;0;sales
4277;95.0;0.58;3;193;2;0;0;0;accounting
4278;83.0;0.88;3;217;2;1;0;0;support
4279;76.0;0.62;4;197;3;0;0;0;technical
4280;82.0;0.92;5;252;3;0;0;0;management
4281;55.00000000000001;0.97;4;136;3;0;0;0;marketing
4282;89.0;0.55;5;194;4;0;0;0;marketing
4283;66.0;0.94;4;190;3;0;0;0;marketing
4284;41.0;0.61;3;185;2;1;0;0;sales
4285;83.0;0.77;3;232;2;1;0;0;sales
4286;88.0;0.72;3;200;2;1;0;0;sales
4287;56.00000000000001;0.66;5;155;2;0;0;0;sales
4288;53.0;0.72;3;228;3;0;0;0;sales
4289;80.0;0.41;3;188;4;0;0;0;sales
4290;95.0;0.78;4;245;3;0;0;0;sales
4291;90.0;0.88;4;205;2;0;0;0;sales
4292;50.0;0.97;4;269;3;0;0;0;sales
4293;40.0;0.59;3;207;6;0;0;0;sales
4294;52.0;0.85;3;250;4;0;0;0;sales
4295;51.0;0.5;5;251;3;1;0;0;sales
4296;84.0;0.62;5;217;3;0;0;0;sales
4297;78.0;0.98;5;252;3;0;0;0;sales
4298;91.0;0.71;2;159;3;1;0;0;sales
4299;59.0;0.71;5;169;2;0;0;0;sales
4300;69.0;0.97;5;105;4;0;0;0;sales
4301;87.0;0.93;4;268;2;0;0;0;sales
4302;66.0;1.0;5;145;2;0;0;0;sales
4303;50.0;0.54;4;165;3;0;0;0;accounting
4304;95.0;0.75;3;253;4;0;0;0;accounting
4305;77.0;0.64;3;254;3;0;0;0;accounting
4306;66.0;0.5;3;218;2;0;0;0;hr
4307;61.0;0.98;3;138;5;1;0;0;hr
4308;70.0;0.87;5;239;3;0;0;0;hr
4309;89.0;0.71;5;182;2;1;0;0;hr
4310;60.0;0.78;4;152;3;1;0;0;technical
4311;62.0;0.51;3;222;3;1;0;0;technical
4312;59.0;0.9;2;219;2;1;0;0;technical
4313;69.0;0.59;4;266;4;0;0;0;technical
4314;36.0;0.94;3;113;5;1;0;0;technical
4315;59.0;0.93;4;146;3;0;0;0;technical
4316;50.0;0.51;5;238;4;0;0;0;technical
4317;53.0;0.99;3;188;3;0;0;0;technical
4318;84.0;0.9;4;237;2;0;0;0;technical
4319;51.0;0.95;4;201;3;0;0;0;technical
4320;53.0;0.56;5;188;3;0;0;0;technical
4321;98.0;0.63;3;137;3;0;0;0;support
4322;95.0;0.81;4;263;3;0;0;0;support
4323;13.0;0.76;5;217;3;0;0;0;support
4324;50.0;0.64;4;213;4;0;0;0;support
4325;93.0;0.76;3;244;3;0;0;0;support
4326;50.0;0.87;3;252;2;0;0;0;support
4327;66.0;0.84;4;168;2;0;0;0;support
4328;89.0;0.79;4;212;3;0;0;0;support
4329;46.0;0.43;4;258;3;0;0;0;support
4330;67.0;0.6;4;210;3;0;0;0;support
4331;96.0;0.9;4;246;3;0;0;0;support
4332;98.0;0.76;4;221;3;1;0;0;technical
4333;67.0;0.57;5;215;4;0;0;0;technical
4334;72.0;0.72;4;175;4;0;0;0;technical
4335;65.0;0.49;5;221;2;0;0;0;management
4336;72.0;0.67;5;219;3;0;0;0;IT
4337;78.0;0.58;3;154;3;0;0;0;IT
4338;93.0;0.56;3;266;2;0;0;0;IT
4339;73.0;0.85;5;224;4;0;0;0;IT
4340;20.0;0.57;4;269;5;1;0;0;IT
4341;47.0;0.5;4;159;2;0;0;0;product_mng
4342;56.00000000000001;0.62;4;247;3;0;0;0;product_mng
4343;72.0;0.86;4;137;2;0;0;0;product_mng
4344;91.0;0.56;4;251;4;0;0;0;product_mng
4345;79.0;0.49;5;210;3;0;0;0;IT
4346;53.0;0.75;2;123;4;0;0;0;RandD
4347;14.000000000000002;0.51;4;253;6;0;0;0;RandD
4348;78.0;0.92;5;242;4;0;0;0;RandD
4349;52.0;0.74;3;238;3;0;0;0;RandD
4350;94.0;0.68;5;151;2;0;0;0;RandD
4351;83.0;0.8;4;158;4;0;0;0;marketing
4352;44.0;0.68;2;120;2;0;0;0;marketing
4353;72.0;0.74;3;187;2;0;0;0;sales
4354;84.0;0.58;3;140;3;0;0;0;accounting
4355;76.0;0.99;3;164;2;0;0;0;support
4356;92.0;0.94;5;253;2;0;0;0;technical
4357;57.99999999999999;0.93;5;235;2;0;0;0;management
4358;85.0;0.81;4;189;4;0;0;0;marketing
4359;74.0;0.51;4;246;3;1;0;0;marketing
4360;74.0;0.87;4;258;2;0;0;0;marketing
4361;72.0;0.8;3;158;3;0;0;0;sales
4362;76.0;0.98;4;173;3;1;0;0;sales
4363;85.0;0.72;3;201;3;0;0;0;sales
4364;82.0;0.49;5;185;3;0;0;0;sales
4365;60.0;0.93;5;270;3;1;0;0;sales
4366;39.0;0.64;3;152;2;0;0;0;sales
4367;83.0;0.53;3;211;4;1;0;0;sales
4368;70.0;0.92;3;162;3;1;0;0;sales
4369;84.0;0.97;4;253;2;1;0;0;sales
4370;90.0;0.77;4;236;3;0;0;0;sales
4371;18.0;0.84;4;231;5;0;0;0;sales
4372;52.0;0.71;2;231;2;0;0;0;sales
4373;87.0;0.51;4;233;3;0;0;0;sales
4374;60.0;0.79;5;217;2;0;0;0;sales
4375;72.0;0.93;4;174;2;0;0;0;sales
4376;48.0;0.64;4;227;3;0;0;0;sales
4377;75.0;0.53;3;222;2;0;0;0;sales
4378;85.0;0.55;2;207;6;0;0;0;sales
4379;39.0;0.41;6;115;3;0;0;0;sales
4380;61.0;0.68;3;254;2;0;0;0;accounting
4381;60.0;0.61;4;170;3;0;0;0;accounting
4382;56.99999999999999;0.64;2;206;3;0;0;0;accounting
4383;19.0;0.68;5;149;3;0;0;0;hr
4384;48.0;0.77;3;197;3;0;0;0;hr
4385;69.0;0.75;4;261;3;0;0;0;hr
4386;70.0;0.55;4;256;4;0;0;0;hr
4387;65.0;0.92;3;219;3;0;0;0;technical
4388;81.0;0.96;4;143;3;1;0;0;technical
4389;85.0;0.95;4;171;3;0;0;0;technical
4390;93.0;0.76;4;207;2;0;0;0;technical
4391;72.0;0.94;4;235;3;0;0;0;technical
4392;49.0;0.55;2;173;3;0;0;0;technical
4393;94.0;0.47;5;131;6;0;0;0;technical
4394;81.0;0.84;4;143;2;0;0;0;technical
4395;92.0;0.78;5;193;4;0;0;0;technical
4396;97.0;0.82;3;135;2;0;0;0;technical
4397;98.0;0.61;4;265;2;1;0;0;technical
4398;44.0;0.45;3;133;2;1;0;0;support
4399;72.0;0.87;4;184;4;0;0;0;support
4400;80.0;0.73;5;135;3;0;0;0;support
4401;60.0;0.72;4;267;4;0;0;0;support
4402;89.0;0.65;4;184;3;0;0;0;support
4403;69.0;0.57;5;227;2;0;0;0;support
4404;54.0;0.81;4;257;2;0;0;0;support
4405;97.0;0.75;5;235;3;1;0;0;support
4406;37.0;0.4;4;161;2;0;0;0;support
4407;73.0;0.52;4;215;3;0;0;0;support
4408;56.99999999999999;0.69;4;146;3;0;0;0;support
4409;86.0;0.66;4;191;2;0;0;0;technical
4410;83.0;0.85;4;261;3;0;0;0;technical
4411;19.0;0.52;5;200;5;0;0;0;technical
4412;55.00000000000001;0.93;4;239;4;0;0;0;management
4413;60.0;0.65;4;160;2;0;0;0;IT
4414;62.0;0.71;3;177;3;1;0;0;IT
4415;65.0;0.55;5;215;2;0;0;0;IT
4416;40.0;0.48;4;97;2;0;0;0;IT
4417;82.0;0.78;5;231;2;1;0;0;IT
4418;75.0;0.69;2;257;2;1;0;0;product_mng
4419;83.0;0.53;3;232;3;1;0;0;product_mng
4420;77.0;0.78;4;212;3;0;0;0;product_mng
4421;59.0;0.98;4;198;3;0;0;0;product_mng
4422;80.0;0.79;5;240;4;0;0;0;IT
4423;84.0;0.55;3;242;3;0;0;0;RandD
4424;88.0;0.71;4;250;3;0;0;0;RandD
4425;37.0;0.9;3;229;6;0;0;0;RandD
4426;88.0;0.66;4;133;2;0;0;0;RandD
4427;69.0;0.85;3;200;2;0;0;0;RandD
4428;54.0;0.49;2;155;2;1;0;0;marketing
4429;76.0;0.57;5;139;4;0;0;0;sales
4430;51.0;0.58;4;272;3;0;0;0;accounting
4431;16.0;0.52;3;100;4;0;0;0;support
4432;65.0;0.6;5;160;3;0;0;0;technical
4433;54.0;0.81;5;195;4;0;0;0;management
4434;66.0;0.68;4;152;3;0;0;0;marketing
4435;95.0;0.65;5;182;3;0;0;0;marketing
4436;83.0;0.57;3;137;2;0;0;0;marketing
4437;98.0;0.84;4;182;3;0;0;0;sales
4438;72.0;0.72;3;217;2;0;0;0;sales
4439;71.0;0.62;4;192;4;0;0;0;sales
4440;36.0;0.65;3;116;2;1;0;0;sales
4441;55.00000000000001;0.65;4;170;4;0;0;0;sales
4442;64.0;0.52;3;223;3;0;0;0;sales
4443;62.0;0.57;3;174;2;0;0;0;sales
4444;100.0;0.95;3;193;6;0;0;0;sales
4445;91.0;0.91;6;167;2;1;0;0;sales
4446;81.0;0.67;4;225;3;0;0;0;sales
4447;71.0;0.92;4;248;3;1;0;0;sales
4448;97.0;0.74;3;104;5;0;0;0;sales
4449;75.0;0.86;6;148;4;0;0;0;sales
4450;68.0;1.0;3;148;4;1;0;0;sales
4451;87.0;0.68;5;187;3;0;0;0;sales
4452;96.0;0.57;3;151;2;0;0;0;sales
4453;41.0;0.86;6;215;5;0;0;0;sales
4454;81.0;0.61;4;142;4;0;0;0;sales
4455;68.0;1.0;6;258;5;0;0;0;sales
4456;63.0;0.56;4;228;3;0;0;0;accounting
4457;60.0;0.84;2;221;3;0;0;0;accounting
4458;66.0;0.97;3;263;3;0;0;0;accounting
4459;69.0;0.82;4;273;4;0;0;0;hr
4460;23.0;0.37;3;247;4;0;0;0;hr
4461;52.0;0.63;3;225;3;0;0;0;hr
4462;65.0;0.86;4;269;2;1;0;0;hr
4463;78.0;0.4;6;174;3;0;0;0;technical
4464;60.0;0.65;5;201;2;0;0;0;technical
4465;90.0;0.62;3;254;3;0;0;0;technical
4466;59.0;0.95;5;254;2;0;0;0;technical
4467;89.0;0.78;3;185;2;1;0;0;technical
4468;96.0;0.85;4;200;4;0;0;0;technical
4469;68.0;0.76;3;190;3;1;0;0;technical
4470;52.0;0.72;2;160;2;0;0;0;technical
4471;68.0;0.94;3;264;2;0;0;0;technical
4472;60.0;0.59;3;172;3;0;0;0;technical
4473;28.000000000000004;0.83;5;279;4;0;0;0;technical
4474;98.0;0.54;5;260;3;0;0;0;support
4475;67.0;0.52;4;262;2;0;0;0;support
4476;86.0;0.6;5;134;2;1;0;0;support
4477;83.0;0.9;3;195;3;0;0;0;support
4478;79.0;0.86;3;139;3;0;0;0;support
4479;54.0;0.86;4;205;5;0;0;0;support
4480;51.0;0.86;5;212;2;0;0;0;support
4481;75.0;0.65;4;148;2;0;0;0;support
4482;51.0;0.67;4;228;3;0;0;0;support
4483;73.0;0.74;5;230;3;0;0;0;support
4484;17.0;0.4;4;286;3;0;0;0;support
4485;88.0;0.59;4;142;3;0;0;0;technical
4486;76.0;0.79;3;161;3;0;0;0;technical
4487;28.999999999999996;0.77;3;152;3;1;0;0;technical
4488;62.0;0.97;4;266;3;0;0;0;management
4489;50.0;0.85;2;143;3;0;0;0;IT
4490;16.0;0.65;5;165;3;0;0;0;IT
4491;18.0;0.99;4;204;6;0;0;0;IT
4492;86.0;0.68;4;170;2;0;0;0;IT
4493;68.0;0.52;5;203;3;0;0;0;IT
4494;68.0;0.85;3;199;3;0;0;0;product_mng
4495;89.0;0.78;4;223;3;0;0;0;product_mng
4496;86.0;0.88;4;220;2;0;0;0;product_mng
4497;43.0;0.41;4;190;3;0;0;0;product_mng
4498;85.0;0.58;4;143;6;1;0;0;IT
4499;94.0;0.8;5;111;4;0;0;1;RandD
4500;57.99999999999999;0.71;4;145;3;1;0;1;RandD
4501;43.0;0.6;3;138;3;0;0;1;RandD
4502;72.0;0.49;3;203;3;0;0;1;RandD
4503;95.0;0.96;5;175;3;1;0;1;RandD
4504;35.0;0.67;3;119;3;0;0;1;marketing
4505;77.0;0.79;3;157;3;0;0;1;sales
4506;74.0;0.7;5;135;2;0;0;1;accounting
4507;50.0;0.6;4;200;2;0;0;1;support
4508;87.0;0.56;4;121;2;0;0;1;technical
4509;55.00000000000001;0.48;3;162;3;0;0;1;management
4510;80.0;0.65;3;135;3;0;0;1;marketing
4511;49.0;0.52;4;183;2;0;0;1;marketing
4512;54.0;0.92;4;228;3;0;0;1;marketing
4513;21.0;0.87;4;148;5;0;0;0;sales
4514;77.0;0.77;3;219;2;0;0;0;sales
4515;53.0;0.73;4;147;3;0;0;0;sales
4516;89.0;0.49;5;165;6;0;0;0;sales
4517;25.0;0.59;4;218;3;1;0;0;sales
4518;53.0;0.59;3;231;2;0;0;0;sales
4519;44.0;0.45;2;124;3;0;0;0;sales
4520;70.0;0.44;2;131;2;0;0;0;sales
4521;54.0;0.76;3;199;4;0;0;0;sales
4522;90.0;0.56;3;220;3;0;0;0;sales
4523;69.0;0.8;5;215;3;0;0;0;sales
4524;78.0;0.59;4;180;3;0;0;0;sales
4525;91.0;0.49;6;272;6;0;0;0;sales
4526;92.0;0.61;2;228;2;0;0;0;sales
4527;96.0;0.88;3;168;2;0;0;0;sales
4528;80.0;0.77;4;205;2;0;0;0;sales
4529;52.0;0.67;3;244;3;0;0;0;sales
4530;52.0;0.97;3;185;2;0;0;0;sales
4531;93.0;0.96;5;135;3;1;0;0;sales
4532;89.0;0.9;4;160;2;0;0;0;accounting
4533;83.0;0.61;4;262;4;0;0;0;accounting
4534;70.0;0.84;6;225;6;0;0;0;accounting
4535;89.0;0.74;4;174;2;0;0;0;hr
4536;21.0;0.37;6;266;3;0;0;1;hr
4537;67.0;0.78;4;241;4;0;0;1;hr
4538;73.0;0.97;3;245;2;0;0;1;hr
4539;85.0;0.51;3;261;4;0;0;1;technical
4540;54.0;0.85;4;157;3;0;0;1;technical
4541;74.0;0.94;3;286;6;0;0;1;technical
4542;71.0;0.65;4;263;2;1;0;1;technical
4543;76.0;0.52;2;229;3;0;0;1;technical
4544;85.0;0.5;4;159;2;0;0;1;technical
4545;82.0;0.89;4;196;3;0;0;1;technical
4546;71.0;0.79;4;133;3;0;0;1;technical
4547;79.0;0.65;5;228;3;0;0;1;technical
4548;86.0;0.56;4;247;3;0;0;1;technical
4549;90.0;0.78;5;215;3;0;0;1;technical
4550;65.0;0.8;6;233;3;1;0;1;support
4551;53.0;0.74;5;237;2;0;0;1;support
4552;51.0;0.91;4;269;5;0;0;1;support
4553;100.0;0.76;6;246;3;1;0;1;support
4554;92.0;0.82;4;168;3;0;0;1;support
4555;100.0;0.59;3;168;3;0;0;1;support
4556;23.0;0.67;4;163;5;0;0;1;support
4557;52.0;0.77;3;142;2;0;0;1;support
4558;80.0;0.83;4;183;2;1;0;1;support
4559;59.0;0.72;4;264;3;0;0;0;support
4560;75.0;0.55;2;184;2;0;0;0;support
4561;99.0;0.58;4;138;3;0;0;0;technical
4562;56.99999999999999;0.76;3;195;3;0;0;0;technical
4563;87.0;0.95;4;251;3;0;0;0;technical
4564;52.0;0.47;3;108;5;0;0;0;management
4565;56.99999999999999;0.9;3;144;2;0;0;0;IT
4566;32.0;0.77;6;112;4;0;0;0;IT
4567;66.0;0.81;2;201;3;0;0;0;IT
4568;53.0;0.8;4;204;3;0;0;0;IT
4569;55.00000000000001;0.62;5;226;3;0;0;0;IT
4570;66.0;0.9;3;217;4;0;0;0;product_mng
4571;69.0;0.92;4;149;2;0;0;0;product_mng
4572;67.0;0.99;5;237;3;0;0;0;product_mng
4573;75.0;0.37;3;256;3;0;0;0;product_mng
4574;70.0;0.98;4;194;2;0;0;0;IT
4575;71.0;0.74;3;202;2;0;0;0;RandD
4576;97.0;0.6;5;133;2;0;0;0;RandD
4577;50.0;0.48;3;246;3;0;0;0;RandD
4578;34.0;0.92;3;206;3;0;0;0;RandD
4579;67.0;0.74;3;204;3;0;0;0;RandD
4580;78.0;0.98;4;157;3;0;0;0;marketing
4581;52.0;0.91;4;187;2;0;0;0;sales
4582;91.0;0.51;2;211;2;0;0;0;accounting
4583;79.0;0.92;3;204;3;0;0;0;support
4584;83.0;0.53;5;182;2;1;0;0;technical
4585;74.0;0.76;3;244;3;0;0;0;management
4586;77.0;0.97;3;184;3;1;0;0;marketing
4587;49.0;0.71;2;117;3;0;0;0;marketing
4588;94.0;0.89;3;230;3;1;0;0;marketing
4589;99.0;0.91;3;241;2;0;0;0;sales
4590;69.0;0.84;3;227;3;1;0;0;sales
4591;88.0;0.59;5;147;4;0;0;0;sales
4592;89.0;0.9;3;240;3;0;0;0;sales
4593;80.0;0.58;4;238;2;0;0;0;sales
4594;22.0;0.89;4;262;4;0;0;0;sales
4595;87.0;0.83;4;215;2;0;0;0;sales
4596;66.0;0.66;3;211;4;0;0;0;sales
4597;90.0;0.68;3;156;3;1;0;0;sales
4598;95.0;0.54;4;180;5;0;0;0;sales
4599;49.0;0.56;4;260;6;0;0;0;sales
4600;71.0;0.68;4;228;2;0;0;0;sales
4601;20.0;0.96;2;249;3;0;0;0;sales
4602;95.0;0.64;3;242;5;1;0;0;sales
4603;68.0;0.8;2;254;2;1;0;0;sales
4604;93.0;0.68;3;272;2;1;0;0;sales
4605;85.0;0.57;5;210;3;0;0;0;sales
4606;82.0;0.68;3;140;2;0;0;0;sales
4607;87.0;0.42;5;252;5;0;0;0;sales
4608;88.0;0.84;3;266;3;0;0;0;accounting
4609;98.0;0.79;4;138;3;0;0;0;accounting
4610;89.0;0.98;3;220;3;0;0;0;accounting
4611;92.0;0.51;5;214;3;0;0;0;hr
4612;48.0;0.6;2;121;5;0;0;0;hr
4613;67.0;0.49;4;195;3;0;0;0;hr
4614;84.0;0.55;3;135;3;0;0;0;hr
4615;97.0;0.78;4;261;2;0;0;0;technical
4616;65.0;0.53;5;205;3;1;0;0;technical
4617;79.0;0.87;5;240;2;1;0;0;technical
4618;75.0;0.75;2;141;4;0;0;0;technical
4619;69.0;0.64;4;200;3;0;0;0;technical
4620;85.0;0.6;4;257;3;0;0;0;technical
4621;34.0;0.41;2;141;3;0;0;0;technical
4622;97.0;0.68;3;185;2;0;0;0;technical
4623;39.0;0.99;6;235;6;0;0;0;technical
4624;54.0;0.81;4;264;4;0;0;0;technical
4625;78.0;0.67;4;260;3;0;0;0;technical
4626;49.0;0.79;4;158;3;0;0;0;support
4627;17.0;0.83;6;195;5;0;0;0;support
4628;98.0;0.81;3;180;2;1;0;0;support
4629;90.0;1.0;2;114;5;0;0;0;support
4630;24.0;0.89;5;228;4;1;0;0;support
4631;92.0;0.79;5;243;3;1;0;0;support
4632;36.0;0.72;3;179;3;0;0;0;support
4633;19.0;0.76;2;158;3;0;0;0;support
4634;75.0;0.76;4;254;4;0;0;0;support
4635;91.0;0.81;3;220;3;1;0;0;support
4636;72.0;0.95;5;171;3;0;0;0;support
4637;62.0;0.64;4;142;2;0;0;0;technical
4638;97.0;0.75;3;241;2;0;0;0;technical
4639;69.0;0.64;3;275;3;0;0;0;technical
4640;98.0;0.56;3;157;2;0;0;0;management
4641;62.0;0.53;5;169;3;0;0;0;IT
4642;59.0;0.82;2;233;2;0;0;0;IT
4643;73.0;0.98;4;160;3;0;0;0;IT
4644;71.0;0.79;3;189;3;0;0;0;IT
4645;85.0;0.58;4;273;4;0;0;0;IT
4646;80.0;0.94;4;141;3;1;0;0;product_mng
4647;48.0;0.38;3;134;3;0;0;0;product_mng
4648;64.0;0.4;3;248;3;0;0;0;product_mng
4649;19.0;0.64;6;222;5;0;0;0;product_mng
4650;82.0;0.69;5;219;3;0;0;0;IT
4651;99.0;0.96;4;202;3;0;0;0;RandD
4652;45.0;0.58;3;200;2;0;0;0;RandD
4653;89.0;0.89;3;138;2;0;0;0;RandD
4654;75.0;0.78;4;158;5;1;0;0;RandD
4655;80.0;0.86;3;136;2;0;0;0;RandD
4656;78.0;0.49;4;222;2;0;0;0;marketing
4657;95.0;0.76;3;236;2;1;0;0;sales
4658;68.0;0.67;4;135;2;0;0;0;accounting
4659;82.0;0.97;5;235;3;0;0;0;support
4660;90.0;0.69;4;274;2;0;0;0;technical
4661;59.0;0.99;3;235;2;0;0;0;management
4662;66.0;0.57;3;169;4;1;0;0;marketing
4663;63.0;0.56;5;286;4;0;0;0;marketing
4664;73.0;0.78;3;166;2;0;0;0;marketing
4665;63.0;0.93;3;236;4;0;0;0;sales
4666;87.0;0.62;5;197;2;0;0;0;sales
4667;62.0;0.87;6;169;2;1;0;0;sales
4668;53.0;0.9;3;210;3;0;0;0;sales
4669;94.0;0.83;4;156;2;0;0;0;sales
4670;94.0;0.55;5;231;2;0;0;0;sales
4671;55.00000000000001;0.64;3;101;2;1;0;0;sales
4672;57.99999999999999;0.72;4;259;3;0;0;0;sales
4673;98.0;0.88;5;203;5;1;0;0;sales
4674;74.0;0.76;5;255;4;0;0;0;sales
4675;65.0;0.48;3;131;3;1;0;0;sales
4676;97.0;0.79;2;272;2;0;0;0;sales
4677;57.99999999999999;0.75;4;253;2;0;0;0;sales
4678;49.0;0.77;2;254;2;0;0;0;sales
4679;69.0;0.98;3;214;2;0;0;0;sales
4680;55.00000000000001;0.49;5;195;3;0;0;0;sales
4681;65.0;0.89;4;240;3;0;0;0;sales
4682;87.0;0.49;4;149;2;0;0;0;sales
4683;12.0;0.7;4;276;4;0;0;0;sales
4684;65.0;0.84;4;247;4;0;0;0;accounting
4685;23.0;0.66;4;212;4;1;0;0;accounting
4686;62.0;0.77;4;256;3;0;0;0;accounting
4687;86.0;0.72;4;178;2;0;0;0;hr
4688;85.0;0.6;4;255;4;0;0;0;hr
4689;74.0;0.76;3;224;2;0;0;0;hr
4690;53.0;0.76;2;204;4;0;0;0;hr
4691;99.0;0.44;6;104;6;0;0;0;technical
4692;48.0;0.81;5;113;3;0;0;0;technical
4693;72.0;0.74;3;243;2;0;0;0;technical
4694;76.0;0.72;3;242;5;1;0;0;technical
4695;41.0;0.7;4;177;3;0;0;0;technical
4696;85.0;0.88;3;235;2;0;0;0;technical
4697;62.0;0.49;4;175;3;0;0;0;technical
4698;16.0;0.78;4;280;6;0;0;0;technical
4699;57.99999999999999;0.61;3;205;2;0;0;0;technical
4700;73.0;0.95;4;243;3;0;0;0;technical
4701;28.000000000000004;0.76;3;150;2;0;0;0;technical
4702;77.0;0.61;4;178;2;1;0;0;support
4703;85.0;0.86;3;231;3;0;0;0;support
4704;56.00000000000001;0.76;3;134;2;0;0;0;support
4705;81.0;1.0;5;143;2;0;0;0;support
4706;83.0;0.87;3;156;3;0;0;0;support
4707;49.0;0.48;4;249;3;0;0;0;support
4708;81.0;0.97;3;247;3;0;0;0;support
4709;56.00000000000001;0.92;5;222;4;0;0;0;support
4710;77.0;0.83;3;160;3;0;0;0;support
4711;73.0;0.5;4;224;4;1;0;0;support
4712;95.0;0.72;4;235;2;0;0;0;support
4713;69.0;0.68;5;167;3;0;0;0;technical
4714;79.0;0.89;3;104;4;0;0;0;technical
4715;63.0;0.57;5;160;2;0;0;0;technical
4716;80.0;0.79;4;168;3;0;0;0;management
4717;64.0;0.61;2;153;2;0;0;0;IT
4718;92.0;0.9;4;249;3;0;0;0;IT
4719;96.0;0.75;4;177;2;0;0;0;IT
4720;56.00000000000001;0.85;3;225;3;0;0;0;IT
4721;37.0;0.61;3;186;2;0;0;0;IT
4722;50.0;0.82;3;133;2;1;0;0;product_mng
4723;49.0;0.58;4;213;4;1;0;0;product_mng
4724;100.0;0.73;3;245;2;1;0;0;product_mng
4725;82.0;0.75;5;160;3;1;0;0;product_mng
4726;52.0;0.54;4;212;3;0;0;0;IT
4727;76.0;0.96;4;135;3;1;0;1;RandD
4728;20.0;0.53;3;149;4;0;0;1;RandD
4729;60.0;0.9;4;178;3;0;0;1;RandD
4730;69.0;0.9;6;224;4;0;0;1;RandD
4731;93.0;0.51;3;196;2;0;0;1;RandD
4732;70.0;0.64;4;178;3;1;0;1;marketing
4733;56.00000000000001;0.54;4;191;2;1;0;1;sales
4734;97.0;0.61;4;167;3;0;0;1;accounting
4735;24.0;0.65;6;275;5;1;0;1;support
4736;83.0;0.91;3;168;3;0;0;1;technical
4737;55.00000000000001;0.85;3;152;2;0;0;1;management
4738;68.0;0.99;3;263;3;1;0;1;marketing
4739;48.0;0.53;3;113;4;0;0;0;marketing
4740;75.0;0.95;3;253;3;0;0;0;marketing
4741;61.0;0.5;4;271;3;1;0;0;sales
4742;50.0;0.74;4;165;2;1;0;0;sales
4743;78.0;0.54;5;257;3;0;0;0;sales
4744;61.0;0.68;4;244;3;0;0;0;sales
4745;48.0;0.5;4;179;3;0;0;0;sales
4746;93.0;0.92;3;248;2;0;0;0;sales
4747;78.0;0.58;3;224;2;0;0;0;sales
4748;92.0;0.99;5;236;4;0;0;0;sales
4749;71.0;0.98;5;213;3;0;0;0;sales
4750;15.0;0.42;4;238;3;0;0;0;sales
4751;14.000000000000002;0.83;5;153;5;1;0;0;sales
4752;56.00000000000001;0.72;4;247;2;0;0;0;sales
4753;100.0;0.84;3;154;3;0;0;0;sales
4754;77.0;0.82;3;147;4;0;0;0;sales
4755;86.0;0.66;3;150;2;0;0;0;sales
4756;88.0;0.95;3;137;3;0;0;0;sales
4757;85.0;0.84;5;179;3;0;0;0;sales
4758;95.0;0.56;5;194;2;0;0;0;sales
4759;65.0;0.65;4;224;3;0;0;0;sales
4760;70.0;0.55;3;253;2;1;0;0;accounting
4761;60.0;0.55;3;177;3;1;0;0;accounting
4762;84.0;0.83;3;215;3;0;0;0;accounting
4763;23.0;0.59;5;245;5;0;0;0;hr
4764;89.0;0.75;3;134;3;0;0;0;hr
4765;98.0;0.91;4;273;2;0;0;0;hr
4766;88.0;0.83;4;163;3;0;0;0;hr
4767;87.0;0.52;3;152;4;0;0;0;technical
4768;93.0;0.96;3;268;4;0;0;0;technical
4769;13.0;0.95;5;149;2;0;0;0;technical
4770;99.0;0.56;6;128;4;0;0;0;technical
4771;52.0;0.51;3;218;2;1;0;0;technical
4772;57.99999999999999;0.98;3;146;3;0;0;0;technical
4773;85.0;0.57;5;190;2;1;0;0;technical
4774;41.0;0.59;2;182;3;0;0;0;technical
4775;100.0;0.8;5;162;3;1;0;0;technical
4776;63.0;0.64;3;243;3;0;0;0;technical
4777;63.0;0.58;4;141;3;1;0;0;technical
4778;63.0;0.9;3;142;3;0;0;0;support
4779;59.0;0.62;3;203;4;0;0;0;support
4780;88.0;0.77;4;168;4;0;0;0;support
4781;72.0;0.7;3;149;3;0;0;0;support
4782;67.0;0.81;4;168;2;0;0;0;support
4783;41.0;0.54;2;190;4;0;0;0;support
4784;30.0;0.68;3;229;6;0;0;0;support
4785;83.0;0.84;3;249;2;0;0;0;support
4786;73.0;0.93;4;162;2;1;0;0;support
4787;87.0;0.9;4;163;2;0;0;0;support
4788;93.0;0.74;2;169;4;0;0;0;support
4789;97.0;0.91;4;257;3;1;0;0;technical
4790;70.0;0.54;4;150;4;0;0;0;technical
4791;66.0;0.95;4;183;3;0;0;0;technical
4792;62.0;0.66;3;208;3;0;0;0;management
4793;56.00000000000001;0.52;4;158;2;0;0;0;IT
4794;32.0;0.72;2;240;5;0;0;0;IT
4795;55.00000000000001;0.81;5;251;3;0;0;0;IT
4796;69.0;0.91;5;205;2;0;0;0;IT
4797;91.0;0.63;4;226;3;1;0;0;IT
