,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
4180,70.0,0.85,3,188,2,0,0,0,technical,medium
4181,19.0,0.93,3,110,4,0,0,0,technical,medium
4182,74.0,0.91,5,135,3,0,0,0,management,medium
4183,54.0,0.59,4,228,3,0,0,0,IT,medium
4184,50.0,0.69,5,172,2,0,0,0,IT,medium
4185,95.0,0.72,3,168,5,0,0,0,IT,medium
4186,69.0,0.69,5,160,3,0,0,0,IT,medium
4187,24.0,0.74,5,282,3,0,0,0,IT,medium
4188,96.0,0.7,5,184,2,1,0,0,product_mng,medium
4189,61.0,0.5,4,217,4,1,0,0,product_mng,medium
4190,76.0,0.53,6,281,3,0,0,0,product_mng,medium
4191,61.0,0.64,3,245,2,0,0,0,product_mng,medium
4192,37.0,0.48,2,285,5,0,0,0,IT,medium
4193,81.0,0.9,4,165,3,0,0,0,RandD,medium
4194,59.0,0.9,3,146,3,0,0,0,RandD,medium
4195,73.0,0.82,3,133,3,0,0,0,RandD,medium
4196,87.0,0.57,2,181,6,0,0,0,RandD,medium
4197,67.0,0.66,6,152,3,0,0,0,RandD,medium
4198,96.0,0.78,2,284,3,0,0,0,RandD,medium
4199,98.0,0.51,3,157,3,0,0,0,marketing,medium
4200,50.0,0.58,4,165,2,0,0,0,sales,high
4201,49.0,0.71,3,255,2,1,0,0,accounting,low
4202,13.0,0.65,4,194,4,0,0,0,support,medium
4203,56.99999999999999,0.68,3,102,6,0,0,0,technical,medium
4204,51.0,0.94,4,247,2,0,0,0,management,medium
4205,99.0,0.69,3,206,2,0,0,0,marketing,medium
4206,80.0,0.77,3,171,2,0,0,0,marketing,medium
4207,56.00000000000001,0.39,5,263,4,0,0,0,marketing,medium
4208,96.0,0.84,4,272,4,1,0,0,sales,medium
4209,96.0,0.5,3,158,2,1,0,0,sales,medium
4210,87.0,0.53,6,216,6,1,0,0,sales,medium
4211,61.0,0.9,5,113,3,0,0,0,sales,medium
4212,18.0,0.6,3,140,4,0,0,0,sales,low
4213,24.0,0.77,5,178,5,0,0,0,sales,low
4214,86.0,0.48,4,153,3,0,0,0,sales,low
4215,25.0,0.62,6,271,5,0,0,0,sales,low
4216,25.0,0.82,3,269,5,0,0,0,sales,low
4217,63.0,0.55,3,160,3,0,0,0,sales,low
4218,89.0,0.68,4,258,2,1,0,0,sales,low
4219,87.0,0.82,4,251,3,0,0,0,sales,high
4220,87.0,0.78,3,170,2,0,0,0,sales,low
4221,71.0,0.99,4,238,4,1,0,0,sales,high
4222,98.0,0.87,4,152,2,0,0,0,sales,high
4223,16.0,0.51,3,262,6,0,0,0,sales,low
4224,83.0,0.68,4,273,2,0,0,0,sales,low
4225,65.0,0.77,3,233,2,0,0,0,sales,high
4226,95.0,0.64,3,262,3,0,0,0,sales,low
4227,67.0,0.67,3,183,3,0,0,0,accounting,medium
4228,53.0,0.88,3,150,3,1,0,0,accounting,high
4229,74.0,0.94,3,132,3,0,0,0,accounting,medium
4230,77.0,0.79,3,200,4,0,0,0,hr,medium
4231,13.0,0.72,4,148,5,0,0,0,hr,medium
4232,82.0,0.92,3,187,3,1,0,0,hr,medium
4233,88.0,0.65,4,224,2,0,0,0,hr,high
4234,89.0,0.5,4,147,2,0,0,0,technical,medium
4235,85.0,0.51,3,153,4,0,0,0,technical,medium
4236,93.0,0.87,5,154,2,0,0,0,technical,medium
4237,62.0,0.7,5,270,3,0,0,0,technical,high
4238,57.99999999999999,0.96,3,202,2,0,0,0,technical,medium
4239,98.0,0.5,4,264,3,0,0,0,technical,high
4240,52.0,0.45,2,145,3,0,0,0,technical,low
4241,76.0,0.49,3,138,2,1,0,0,technical,medium
4242,73.0,0.91,3,238,2,0,0,0,technical,medium
4243,74.0,0.64,4,147,5,0,0,0,technical,medium
4244,49.0,0.48,3,190,2,0,0,0,technical,medium
4245,91.0,0.97,4,183,3,0,0,0,support,low
4246,74.0,0.92,5,255,3,0,0,0,support,low
4247,86.0,0.82,4,252,4,0,0,0,support,low
4248,52.0,0.47,6,141,5,1,0,0,support,low
4249,95.0,0.81,3,260,2,0,0,0,support,low
4250,65.0,0.98,3,136,3,0,0,0,support,low
4251,70.0,0.56,4,182,2,0,0,0,support,low
4252,14.000000000000002,0.66,6,142,5,0,0,0,support,low
4253,92.0,0.53,2,261,4,0,0,0,support,low
4254,54.0,0.6,3,209,2,0,0,0,support,low
4255,76.0,0.95,2,156,4,0,0,0,support,high
4256,78.0,0.66,4,214,2,0,0,0,technical,low
4257,85.0,0.86,4,250,3,0,0,0,technical,low
4258,78.0,0.8,4,197,3,1,0,0,technical,low
4259,55.00000000000001,0.72,3,149,3,0,0,0,management,low
4260,68.0,0.61,5,271,2,0,0,0,IT,high
4261,91.0,0.68,4,187,2,0,0,0,IT,low
4262,76.0,0.56,3,154,2,0,0,0,IT,low
4263,15.0,0.67,4,264,3,0,0,0,IT,low
4264,95.0,0.6,2,144,3,0,0,0,IT,high
4265,74.0,0.37,6,200,3,0,0,0,product_mng,low
4266,92.0,0.56,5,197,2,1,0,0,product_mng,medium
4267,64.0,0.89,3,175,3,1,0,0,product_mng,high
4268,96.0,0.9,3,161,3,0,0,0,product_mng,medium
4269,21.0,0.72,3,245,6,0,0,0,IT,high
4270,85.0,0.67,3,167,4,0,0,0,RandD,medium
4271,52.0,0.86,5,168,3,0,0,0,RandD,medium
4272,54.0,0.81,5,261,6,0,0,0,RandD,medium
4273,56.00000000000001,0.81,5,274,4,0,0,0,RandD,medium
4274,59.0,0.79,4,181,3,0,0,0,RandD,medium
4275,88.0,0.58,5,266,3,1,0,0,marketing,medium
4276,70.0,0.84,4,184,3,0,0,0,sales,medium
4277,95.0,0.58,3,193,2,0,0,0,accounting,medium
4278,83.0,0.88,3,217,2,1,0,0,support,high
4279,76.0,0.62,4,197,3,0,0,0,technical,low
4280,82.0,0.92,5,252,3,0,0,0,management,medium
4281,55.00000000000001,0.97,4,136,3,0,0,0,marketing,medium
4282,89.0,0.55,5,194,4,0,0,0,marketing,medium
4283,66.0,0.94,4,190,3,0,0,0,marketing,medium
4284,41.0,0.61,3,185,2,1,0,0,sales,medium
4285,83.0,0.77,3,232,2,1,0,0,sales,medium
4286,88.0,0.72,3,200,2,1,0,0,sales,medium
4287,56.00000000000001,0.66,5,155,2,0,0,0,sales,medium
4288,53.0,0.72,3,228,3,0,0,0,sales,medium
4289,80.0,0.41,3,188,4,0,0,0,sales,high
4290,95.0,0.78,4,245,3,0,0,0,sales,low
4291,90.0,0.88,4,205,2,0,0,0,sales,low
4292,50.0,0.97,4,269,3,0,0,0,sales,low
4293,40.0,0.59,3,207,6,0,0,0,sales,high
4294,52.0,0.85,3,250,4,0,0,0,sales,low
4295,51.0,0.5,5,251,3,1,0,0,sales,low
4296,84.0,0.62,5,217,3,0,0,0,sales,low
4297,78.0,0.98,5,252,3,0,0,0,sales,high
4298,91.0,0.71,2,159,3,1,0,0,sales,low
4299,59.0,0.71,5,169,2,0,0,0,sales,low
4300,69.0,0.97,5,105,4,0,0,0,sales,low
4301,87.0,0.93,4,268,2,0,0,0,sales,low
4302,66.0,1.0,5,145,2,0,0,0,sales,low
4303,50.0,0.54,4,165,3,0,0,0,accounting,low
4304,95.0,0.75,3,253,4,0,0,0,accounting,low
4305,77.0,0.64,3,254,3,0,0,0,accounting,medium
4306,66.0,0.5,3,218,2,0,0,0,hr,medium
4307,61.0,0.98,3,138,5,1,0,0,hr,medium
4308,70.0,0.87,5,239,3,0,0,0,hr,medium
4309,89.0,0.71,5,182,2,1,0,0,hr,medium
4310,60.0,0.78,4,152,3,1,0,0,technical,medium
4311,62.0,0.51,3,222,3,1,0,0,technical,medium
4312,59.0,0.9,2,219,2,1,0,0,technical,medium
4313,69.0,0.59,4,266,4,0,0,0,technical,medium
4314,36.0,0.94,3,113,5,1,0,0,technical,medium
4315,59.0,0.93,4,146,3,0,0,0,technical,medium
4316,50.0,0.51,5,238,4,0,0,0,technical,medium
4317,53.0,0.99,3,188,3,0,0,0,technical,high
4318,84.0,0.9,4,237,2,0,0,0,technical,low
4319,51.0,0.95,4,201,3,0,0,0,technical,medium
4320,53.0,0.56,5,188,3,0,0,0,technical,medium
4321,98.0,0.63,3,137,3,0,0,0,support,medium
4322,95.0,0.81,4,263,3,0,0,0,support,medium
4323,13.0,0.76,5,217,3,0,0,0,support,low
4324,50.0,0.64,4,213,4,0,0,0,support,low
4325,93.0,0.76,3,244,3,0,0,0,support,low
4326,50.0,0.87,3,252,2,0,0,0,support,low
4327,66.0,0.84,4,168,2,0,0,0,support,low
4328,89.0,0.79,4,212,3,0,0,0,support,low
4329,46.0,0.43,4,258,3,0,0,0,support,low
4330,67.0,0.6,4,210,3,0,0,0,support,low
4331,96.0,0.9,4,246,3,0,0,0,support,low
4332,98.0,0.76,4,221,3,1,0,0,technical,low
4333,67.0,0.57,5,215,4,0,0,0,technical,low
4334,72.0,0.72,4,175,4,0,0,0,technical,low
4335,65.0,0.49,5,221,2,0,0,0,management,low
4336,72.0,0.67,5,219,3,0,0,0,IT,low
4337,78.0,0.58,3,154,3,0,0,0,IT,low
4338,93.0,0.56,3,266,2,0,0,0,IT,low
4339,73.0,0.85,5,224,4,0,0,0,IT,low
4340,20.0,0.57,4,269,5,1,0,0,IT,low
4341,47.0,0.5,4,159,2,0,0,0,product_mng,low
4342,56.00000000000001,0.62,4,247,3,0,0,0,product_mng,low
4343,72.0,0.86,4,137,2,0,0,0,product_mng,low
4344,91.0,0.56,4,251,4,0,0,0,product_mng,medium
4345,79.0,0.49,5,210,3,0,0,0,IT,medium
4346,53.0,0.75,2,123,4,0,0,0,RandD,medium
4347,14.000000000000002,0.51,4,253,6,0,0,0,RandD,medium
4348,78.0,0.92,5,242,4,0,0,0,RandD,medium
4349,52.0,0.74,3,238,3,0,0,0,RandD,medium
4350,94.0,0.68,5,151,2,0,0,0,RandD,medium
4351,83.0,0.8,4,158,4,0,0,0,marketing,medium
4352,44.0,0.68,2,120,2,0,0,0,marketing,medium
4353,72.0,0.74,3,187,2,0,0,0,sales,medium
4354,84.0,0.58,3,140,3,0,0,0,accounting,medium
4355,76.0,0.99,3,164,2,0,0,0,support,medium
4356,92.0,0.94,5,253,2,0,0,0,technical,high
4357,57.99999999999999,0.93,5,235,2,0,0,0,management,low
4358,85.0,0.81,4,189,4,0,0,0,marketing,medium
4359,74.0,0.51,4,246,3,1,0,0,marketing,medium
4360,74.0,0.87,4,258,2,0,0,0,marketing,medium
4361,72.0,0.8,3,158,3,0,0,0,sales,medium
4362,76.0,0.98,4,173,3,1,0,0,sales,low
4363,85.0,0.72,3,201,3,0,0,0,sales,low
4364,82.0,0.49,5,185,3,0,0,0,sales,low
4365,60.0,0.93,5,270,3,1,0,0,sales,low
4366,39.0,0.64,3,152,2,0,0,0,sales,low
4367,83.0,0.53,3,211,4,1,0,0,sales,low
4368,70.0,0.92,3,162,3,1,0,0,sales,low
4369,84.0,0.97,4,253,2,1,0,0,sales,low
4370,90.0,0.77,4,236,3,0,0,0,sales,low
4371,18.0,0.84,4,231,5,0,0,0,sales,low
4372,52.0,0.71,2,231,2,0,0,0,sales,low
4373,87.0,0.51,4,233,3,0,0,0,sales,low
4374,60.0,0.79,5,217,2,0,0,0,sales,low
4375,72.0,0.93,4,174,2,0,0,0,sales,low
4376,48.0,0.64,4,227,3,0,0,0,sales,low
4377,75.0,0.53,3,222,2,0,0,0,sales,low
4378,85.0,0.55,2,207,6,0,0,0,sales,low
4379,39.0,0.41,6,115,3,0,0,0,sales,low
4380,61.0,0.68,3,254,2,0,0,0,accounting,low
4381,60.0,0.61,4,170,3,0,0,0,accounting,low
4382,56.99999999999999,0.64,2,206,3,0,0,0,accounting,low
4383,19.0,0.68,5,149,3,0,0,0,hr,medium
4384,48.0,0.77,3,197,3,0,0,0,hr,medium
4385,69.0,0.75,4,261,3,0,0,0,hr,medium
4386,70.0,0.55,4,256,4,0,0,0,hr,medium
4387,65.0,0.92,3,219,3,0,0,0,technical,medium
4388,81.0,0.96,4,143,3,1,0,0,technical,medium
4389,85.0,0.95,4,171,3,0,0,0,technical,medium
4390,93.0,0.76,4,207,2,0,0,0,technical,medium
4391,72.0,0.94,4,235,3,0,0,0,technical,medium
4392,49.0,0.55,2,173,3,0,0,0,technical,medium
4393,94.0,0.47,5,131,6,0,0,0,technical,medium
4394,81.0,0.84,4,143,2,0,0,0,technical,medium
4395,92.0,0.78,5,193,4,0,0,0,technical,high
4396,97.0,0.82,3,135,2,0,0,0,technical,low
4397,98.0,0.61,4,265,2,1,0,0,technical,medium
4398,44.0,0.45,3,133,2,1,0,0,support,medium
4399,72.0,0.87,4,184,4,0,0,0,support,medium
4400,80.0,0.73,5,135,3,0,0,0,support,medium
4401,60.0,0.72,4,267,4,0,0,0,support,low
4402,89.0,0.65,4,184,3,0,0,0,support,low
4403,69.0,0.57,5,227,2,0,0,0,support,low
4404,54.0,0.81,4,257,2,0,0,0,support,low
4405,97.0,0.75,5,235,3,1,0,0,support,low
4406,37.0,0.4,4,161,2,0,0,0,support,low
4407,73.0,0.52,4,215,3,0,0,0,support,low
4408,56.99999999999999,0.69,4,146,3,0,0,0,support,low
4409,86.0,0.66,4,191,2,0,0,0,technical,low
4410,83.0,0.85,4,261,3,0,0,0,technical,low
4411,19.0,0.52,5,200,5,0,0,0,technical,low
4412,55.00000000000001,0.93,4,239,4,0,0,0,management,low
4413,60.0,0.65,4,160,2,0,0,0,IT,low
4414,62.0,0.71,3,177,3,1,0,0,IT,low
4415,65.0,0.55,5,215,2,0,0,0,IT,low
4416,40.0,0.48,4,97,2,0,0,0,IT,low
4417,82.0,0.78,5,231,2,1,0,0,IT,low
4418,75.0,0.69,2,257,2,1,0,0,product_mng,low
4419,83.0,0.53,3,232,3,1,0,0,product_mng,low
4420,77.0,0.78,4,212,3,0,0,0,product_mng,low
4421,59.0,0.98,4,198,3,0,0,0,product_mng,low
4422,80.0,0.79,5,240,4,0,0,0,IT,medium
4423,84.0,0.55,3,242,3,0,0,0,RandD,medium
4424,88.0,0.71,4,250,3,0,0,0,RandD,medium
4425,37.0,0.9,3,229,6,0,0,0,RandD,medium
4426,88.0,0.66,4,133,2,0,0,0,RandD,medium
4427,69.0,0.85,3,200,2,0,0,0,RandD,medium
4428,54.0,0.49,2,155,2,1,0,0,marketing,medium
4429,76.0,0.57,5,139,4,0,0,0,sales,medium
4430,51.0,0.58,4,272,3,0,0,0,accounting,medium
4431,16.0,0.52,3,100,4,0,0,0,support,medium
4432,65.0,0.6,5,160,3,0,0,0,technical,medium
4433,54.0,0.81,5,195,4,0,0,0,management,medium
4434,66.0,0.68,4,152,3,0,0,0,marketing,high
4435,95.0,0.65,5,182,3,0,0,0,marketing,low
4436,83.0,0.57,3,137,2,0,0,0,marketing,medium
4437,98.0,0.84,4,182,3,0,0,0,sales,medium
4438,72.0,0.72,3,217,2,0,0,0,sales,medium
4439,71.0,0.62,4,192,4,0,0,0,sales,medium
4440,36.0,0.65,3,116,2,1,0,0,sales,low
4441,55.00000000000001,0.65,4,170,4,0,0,0,sales,low
4442,64.0,0.52,3,223,3,0,0,0,sales,low
4443,62.0,0.57,3,174,2,0,0,0,sales,low
4444,100.0,0.95,3,193,6,0,0,0,sales,low
4445,91.0,0.91,6,167,2,1,0,0,sales,low
4446,81.0,0.67,4,225,3,0,0,0,sales,low
4447,71.0,0.92,4,248,3,1,0,0,sales,low
4448,97.0,0.74,3,104,5,0,0,0,sales,low
4449,75.0,0.86,6,148,4,0,0,0,sales,low
4450,68.0,1.0,3,148,4,1,0,0,sales,low
4451,87.0,0.68,5,187,3,0,0,0,sales,low
4452,96.0,0.57,3,151,2,0,0,0,sales,low
4453,41.0,0.86,6,215,5,0,0,0,sales,low
4454,81.0,0.61,4,142,4,0,0,0,sales,low
4455,68.0,1.0,6,258,5,0,0,0,sales,low
4456,63.0,0.56,4,228,3,0,0,0,accounting,low
4457,60.0,0.84,2,221,3,0,0,0,accounting,low
4458,66.0,0.97,3,263,3,0,0,0,accounting,medium
4459,69.0,0.82,4,273,4,0,0,0,hr,medium
4460,23.0,0.37,3,247,4,0,0,0,hr,medium
4461,52.0,0.63,3,225,3,0,0,0,hr,medium
4462,65.0,0.86,4,269,2,1,0,0,hr,medium
4463,78.0,0.4,6,174,3,0,0,0,technical,medium
4464,60.0,0.65,5,201,2,0,0,0,technical,medium
4465,90.0,0.62,3,254,3,0,0,0,technical,medium
4466,59.0,0.95,5,254,2,0,0,0,technical,medium
4467,89.0,0.78,3,185,2,1,0,0,technical,medium
4468,96.0,0.85,4,200,4,0,0,0,technical,medium
4469,68.0,0.76,3,190,3,1,0,0,technical,medium
4470,52.0,0.72,2,160,2,0,0,0,technical,high
4471,68.0,0.94,3,264,2,0,0,0,technical,low
4472,60.0,0.59,3,172,3,0,0,0,technical,medium
4473,28.000000000000004,0.83,5,279,4,0,0,0,technical,medium
4474,98.0,0.54,5,260,3,0,0,0,support,medium
4475,67.0,0.52,4,262,2,0,0,0,support,medium
4476,86.0,0.6,5,134,2,1,0,0,support,low
4477,83.0,0.9,3,195,3,0,0,0,support,low
4478,79.0,0.86,3,139,3,0,0,0,support,low
4479,54.0,0.86,4,205,5,0,0,0,support,low
4480,51.0,0.86,5,212,2,0,0,0,support,low
4481,75.0,0.65,4,148,2,0,0,0,support,low
4482,51.0,0.67,4,228,3,0,0,0,support,low
4483,73.0,0.74,5,230,3,0,0,0,support,low
4484,17.0,0.4,4,286,3,0,0,0,support,low
4485,88.0,0.59,4,142,3,0,0,0,technical,low
4486,76.0,0.79,3,161,3,0,0,0,technical,low
4487,28.999999999999996,0.77,3,152,3,1,0,0,technical,low
4488,62.0,0.97,4,266,3,0,0,0,management,low
4489,50.0,0.85,2,143,3,0,0,0,IT,low
4490,16.0,0.65,5,165,3,0,0,0,IT,low
4491,18.0,0.99,4,204,6,0,0,0,IT,low
4492,86.0,0.68,4,170,2,0,0,0,IT,low
4493,68.0,0.52,5,203,3,0,0,0,IT,low
4494,68.0,0.85,3,199,3,0,0,0,product_mng,low
4495,89.0,0.78,4,223,3,0,0,0,product_mng,low
4496,86.0,0.88,4,220,2,0,0,0,product_mng,low
4497,43.0,0.41,4,190,3,0,0,0,product_mng,medium
4498,85.0,0.58,4,143,6,1,0,0,IT,medium
4499,94.0,0.8,5,111,4,0,0,1,RandD,medium
4500,57.99999999999999,0.71,4,145,3,1,0,1,RandD,medium
4501,43.0,0.6,3,138,3,0,0,1,RandD,medium
4502,72.0,0.49,3,203,3,0,0,1,RandD,medium
4503,95.0,0.96,5,175,3,1,0,1,RandD,medium
4504,35.0,0.67,3,119,3,0,0,1,marketing,medium
4505,77.0,0.79,3,157,3,0,0,1,sales,medium
4506,74.0,0.7,5,135,2,0,0,1,accounting,medium
4507,50.0,0.6,4,200,2,0,0,1,support,medium
4508,87.0,0.56,4,121,2,0,0,1,technical,medium
4509,55.00000000000001,0.48,3,162,3,0,0,1,management,high
4510,80.0,0.65,3,135,3,0,0,1,marketing,low
4511,49.0,0.52,4,183,2,0,0,1,marketing,medium
4512,54.0,0.92,4,228,3,0,0,1,marketing,medium
4513,21.0,0.87,4,148,5,0,0,0,sales,medium
4514,77.0,0.77,3,219,2,0,0,0,sales,medium
4515,53.0,0.73,4,147,3,0,0,0,sales,low
4516,89.0,0.49,5,165,6,0,0,0,sales,low
4517,25.0,0.59,4,218,3,1,0,0,sales,low
4518,53.0,0.59,3,231,2,0,0,0,sales,low
4519,44.0,0.45,2,124,3,0,0,0,sales,low
4520,70.0,0.44,2,131,2,0,0,0,sales,low
4521,54.0,0.76,3,199,4,0,0,0,sales,low
4522,90.0,0.56,3,220,3,0,0,0,sales,low
4523,69.0,0.8,5,215,3,0,0,0,sales,low
4524,78.0,0.59,4,180,3,0,0,0,sales,low
4525,91.0,0.49,6,272,6,0,0,0,sales,low
4526,92.0,0.61,2,228,2,0,0,0,sales,low
4527,96.0,0.88,3,168,2,0,0,0,sales,low
4528,80.0,0.77,4,205,2,0,0,0,sales,low
4529,52.0,0.67,3,244,3,0,0,0,sales,low
4530,52.0,0.97,3,185,2,0,0,0,sales,low
4531,93.0,0.96,5,135,3,1,0,0,sales,low
4532,89.0,0.9,4,160,2,0,0,0,accounting,low
4533,83.0,0.61,4,262,4,0,0,0,accounting,low
4534,70.0,0.84,6,225,6,0,0,0,accounting,low
4535,89.0,0.74,4,174,2,0,0,0,hr,low
4536,21.0,0.37,6,266,3,0,0,1,hr,medium
4537,67.0,0.78,4,241,4,0,0,1,hr,medium
4538,73.0,0.97,3,245,2,0,0,1,hr,medium
4539,85.0,0.51,3,261,4,0,0,1,technical,medium
4540,54.0,0.85,4,157,3,0,0,1,technical,medium
4541,74.0,0.94,3,286,6,0,0,1,technical,medium
4542,71.0,0.65,4,263,2,1,0,1,technical,medium
4543,76.0,0.52,2,229,3,0,0,1,technical,medium
4544,85.0,0.5,4,159,2,0,0,1,technical,medium
4545,82.0,0.89,4,196,3,0,0,1,technical,medium
4546,71.0,0.79,4,133,3,0,0,1,technical,medium
4547,79.0,0.65,5,228,3,0,0,1,technical,medium
4548,86.0,0.56,4,247,3,0,0,1,technical,high
4549,90.0,0.78,5,215,3,0,0,1,technical,low
4550,65.0,0.8,6,233,3,1,0,1,support,medium
4551,53.0,0.74,5,237,2,0,0,1,support,medium
4552,51.0,0.91,4,269,5,0,0,1,support,medium
4553,100.0,0.76,6,246,3,1,0,1,support,medium
4554,92.0,0.82,4,168,3,0,0,1,support,low
4555,100.0,0.59,3,168,3,0,0,1,support,low
4556,23.0,0.67,4,163,5,0,0,1,support,low
4557,52.0,0.77,3,142,2,0,0,1,support,low
4558,80.0,0.83,4,183,2,1,0,1,support,low
4559,59.0,0.72,4,264,3,0,0,0,support,low
4560,75.0,0.55,2,184,2,0,0,0,support,low
4561,99.0,0.58,4,138,3,0,0,0,technical,low
4562,56.99999999999999,0.76,3,195,3,0,0,0,technical,medium
4563,87.0,0.95,4,251,3,0,0,0,technical,medium
4564,52.0,0.47,3,108,5,0,0,0,management,medium
4565,56.99999999999999,0.9,3,144,2,0,0,0,IT,medium
4566,32.0,0.77,6,112,4,0,0,0,IT,medium
4567,66.0,0.81,2,201,3,0,0,0,IT,medium
4568,53.0,0.8,4,204,3,0,0,0,IT,medium
4569,55.00000000000001,0.62,5,226,3,0,0,0,IT,medium
4570,66.0,0.9,3,217,4,0,0,0,product_mng,medium
4571,69.0,0.92,4,149,2,0,0,0,product_mng,medium
4572,67.0,0.99,5,237,3,0,0,0,product_mng,medium
4573,75.0,0.37,3,256,3,0,0,0,product_mng,medium
4574,70.0,0.98,4,194,2,0,0,0,IT,medium
4575,71.0,0.74,3,202,2,0,0,0,RandD,medium
4576,97.0,0.6,5,133,2,0,0,0,RandD,medium
4577,50.0,0.48,3,246,3,0,0,0,RandD,medium
4578,34.0,0.92,3,206,3,0,0,0,RandD,medium
4579,67.0,0.74,3,204,3,0,0,0,RandD,medium
4580,78.0,0.98,4,157,3,0,0,0,marketing,medium
4581,52.0,0.91,4,187,2,0,0,0,sales,medium
4582,91.0,0.51,2,211,2,0,0,0,accounting,medium
4583,79.0,0.92,3,204,3,0,0,0,support,medium
4584,83.0,0.53,5,182,2,1,0,0,technical,medium
4585,74.0,0.76,3,244,3,0,0,0,management,medium
4586,77.0,0.97,3,184,3,1,0,0,marketing,medium
4587,49.0,0.71,2,117,3,0,0,0,marketing,high
4588,94.0,0.89,3,230,3,1,0,0,marketing,high
4589,99.0,0.91,3,241,2,0,0,0,sales,high
4590,69.0,0.84,3,227,3,1,0,0,sales,high
4591,88.0,0.59,5,147,4,0,0,0,sales,high
4592,89.0,0.9,3,240,3,0,0,0,sales,high
4593,80.0,0.58,4,238,2,0,0,0,sales,high
4594,22.0,0.89,4,262,4,0,0,0,sales,high
4595,87.0,0.83,4,215,2,0,0,0,sales,high
4596,66.0,0.66,3,211,4,0,0,0,sales,high
4597,90.0,0.68,3,156,3,1,0,0,sales,high
4598,95.0,0.54,4,180,5,0,0,0,sales,high
4599,49.0,0.56,4,260,6,0,0,0,sales,low
4600,71.0,0.68,4,228,2,0,0,0,sales,low
4601,20.0,0.96,2,249,3,0,0,0,sales,low
4602,95.0,0.64,3,242,5,1,0,0,sales,low
4603,68.0,0.8,2,254,2,1,0,0,sales,low
4604,93.0,0.68,3,272,2,1,0,0,sales,low
4605,85.0,0.57,5,210,3,0,0,0,sales,low
4606,82.0,0.68,3,140,2,0,0,0,sales,low
4607,87.0,0.42,5,252,5,0,0,0,sales,low
4608,88.0,0.84,3,266,3,0,0,0,accounting,low
4609,98.0,0.79,4,138,3,0,0,0,accounting,low
4610,89.0,0.98,3,220,3,0,0,0,accounting,low
4611,92.0,0.51,5,214,3,0,0,0,hr,low
4612,48.0,0.6,2,121,5,0,0,0,hr,low
4613,67.0,0.49,4,195,3,0,0,0,hr,low
4614,84.0,0.55,3,135,3,0,0,0,hr,medium
4615,97.0,0.78,4,261,2,0,0,0,technical,medium
4616,65.0,0.53,5,205,3,1,0,0,technical,medium
4617,79.0,0.87,5,240,2,1,0,0,technical,medium
4618,75.0,0.75,2,141,4,0,0,0,technical,medium
4619,69.0,0.64,4,200,3,0,0,0,technical,medium
4620,85.0,0.6,4,257,3,0,0,0,technical,medium
4621,34.0,0.41,2,141,3,0,0,0,technical,medium
4622,97.0,0.68,3,185,2,0,0,0,technical,medium
4623,39.0,0.99,6,235,6,0,0,0,technical,medium
4624,54.0,0.81,4,264,4,0,0,0,technical,medium
4625,78.0,0.67,4,260,3,0,0,0,technical,medium
4626,49.0,0.79,4,158,3,0,0,0,support,high
4627,17.0,0.83,6,195,5,0,0,0,support,high
4628,98.0,0.81,3,180,2,1,0,0,support,high
4629,90.0,1.0,2,114,5,0,0,0,support,high
4630,24.0,0.89,5,228,4,1,0,0,support,high
4631,92.0,0.79,5,243,3,1,0,0,support,high
4632,36.0,0.72,3,179,3,0,0,0,support,high
4633,19.0,0.76,2,158,3,0,0,0,support,high
4634,75.0,0.76,4,254,4,0,0,0,support,low
4635,91.0,0.81,3,220,3,1,0,0,support,low
4636,72.0,0.95,5,171,3,0,0,0,support,low
4637,62.0,0.64,4,142,2,0,0,0,technical,low
4638,97.0,0.75,3,241,2,0,0,0,technical,low
4639,69.0,0.64,3,275,3,0,0,0,technical,low
4640,98.0,0.56,3,157,2,0,0,0,management,low
4641,62.0,0.53,5,169,3,0,0,0,IT,low
4642,59.0,0.82,2,233,2,0,0,0,IT,medium
4643,73.0,0.98,4,160,3,0,0,0,IT,medium
4644,71.0,0.79,3,189,3,0,0,0,IT,medium
4645,85.0,0.58,4,273,4,0,0,0,IT,medium
4646,80.0,0.94,4,141,3,1,0,0,product_mng,medium
4647,48.0,0.38,3,134,3,0,0,0,product_mng,medium
4648,64.0,0.4,3,248,3,0,0,0,product_mng,medium
4649,19.0,0.64,6,222,5,0,0,0,product_mng,medium
4650,82.0,0.69,5,219,3,0,0,0,IT,medium
4651,99.0,0.96,4,202,3,0,0,0,RandD,medium
4652,45.0,0.58,3,200,2,0,0,0,RandD,medium
4653,89.0,0.89,3,138,2,0,0,0,RandD,medium
4654,75.0,0.78,4,158,5,1,0,0,RandD,medium
4655,80.0,0.86,3,136,2,0,0,0,RandD,medium
4656,78.0,0.49,4,222,2,0,0,0,marketing,medium
4657,95.0,0.76,3,236,2,1,0,0,sales,medium
4658,68.0,0.67,4,135,2,0,0,0,accounting,medium
4659,82.0,0.97,5,235,3,0,0,0,support,medium
4660,90.0,0.69,4,274,2,0,0,0,technical,medium
4661,59.0,0.99,3,235,2,0,0,0,management,medium
4662,66.0,0.57,3,169,4,1,0,0,marketing,medium
4663,63.0,0.56,5,286,4,0,0,0,marketing,medium
